seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr11	71934002	71934136	135	*	X05515	3636	71935882	71950188	14307	+	1745	upstream	1745	INPPL1
chr11	71934872	71934976	105	*	X05516	3636	71935882	71950188	14307	+	905	upstream	905	INPPL1
chr11	71935142	71935246	105	*	X05517	3636	71935882	71950188	14307	+	635	upstream	635	INPPL1
chr11	71935322	71935471	150	*	X05518	3636	71935882	71950188	14307	+	410	upstream	410	INPPL1
chr11	71935547	71935816	270	*	X05519	3636	71935882	71950188	14307	+	65	upstream	65	INPPL1
chr11	71935982	71936041	60	*	X05520	3636	71935882	71950188	14307	+	0	inside	99	INPPL1
chr11	71954810	71954968	159	*	X05521	401	71950121	71955220	5100	-	0	inside	251	PHOX2A
chr11	71955029	71955163	135	*	X05522	401	71950121	71955220	5100	-	0	inside	56	PHOX2A
chr11	71955253	71955372	120	*	X05523	401	71950121	71955220	5100	-	32	upstream	32	PHOX2A
chr11	72492353	72492712	360	*	X05533	100616410	72494575	72494637	63	+	1862	upstream	1862	MIR4692
chr11	72505472	72505561	90	*	X05534	10809	72465774	72504750	38977	-	721	upstream	721	STARD10
chr11	72505472	72505561	90	*	X05534	116985	72396114	72504750	108637	-	721	upstream	721	ARAP1
chr11	72853195	72853370	176	*	X05538	9873	72547790	72853143	305354	-	51	upstream	51	FCHSD2
chr11	72853942	72853971	30	*	X05539	9873	72547790	72853143	305354	-	798	upstream	798	FCHSD2
chr11	73018162	73018296	135	*	X05542	9828	73019663	73080425	60763	+	1366	upstream	1366	ARHGEF17
chr11	73018567	73018905	339	*	X05543	9828	73019663	73080425	60763	+	757	upstream	757	ARHGEF17
chr11	73019146	73019280	135	*	X05544	9828	73019663	73080425	60763	+	382	upstream	382	ARHGEF17
chr11	73086802	73086887	86	*	X05548	84957	73087405	73108519	21115	+	517	upstream	517	RELT
chr11	73309449	73309538	90	*	X05554	23201	73117028	73309228	192201	-	220	upstream	220	FAM168A
chr11	73472510	73472719	210	*	X05557	5870	73386683	73472201	85519	-	308	upstream	308	RAB6A
chr11	73693710	73693844	135	*	X05561	7351	73685716	73693889	8174	-	0	inside	44	UCP2
chr11	73693905	73694024	120	*	X05562	7351	73685716	73693889	8174	-	15	upstream	15	UCP2
chr11	74022648	74022812	165	*	X05563	283208	73958546	74022699	64154	-	0	overlapStart	0	P4HA3
chr11	74109226	74109345	120	*	X05565	283209	74041361	74109502	68142	-	0	inside	156	PGM2L1
chr11	74109423	74109587	165	*	X05566	283209	74041361	74109502	68142	-	0	overlapStart	0	PGM2L1
chr11	74178242	74178346	105	*	X05567	10008	74165886	74178600	12715	-	0	inside	253	KCNE3
chr11	74178527	74178691	165	*	X05568	10008	74165886	74178600	12715	-	0	overlapStart	0	KCNE3
chr11	74660932	74661051	120	*	X05569	143570	74518784	74660232	141449	-	699	upstream	699	XRRA1
chr11	74951364	74951489	126	*	X05571	100507050	74951950	74954749	2800	+	460	upstream	460	TPBGL
chr11	75063242	75063376	135	*	X05575	408	74971166	75062875	91710	-	366	upstream	366	ARRB1
chr11	75236862	75236981	120	*	X05578	81544	75145685	75236599	90915	-	262	upstream	262	GDPD5
chr11	75237250	75237504	255	*	X05579	81544	75145685	75236599	90915	-	650	upstream	650	GDPD5
chr11	75237672	75237791	120	*	X05580	81544	75145685	75236599	90915	-	1072	upstream	1072	GDPD5
chr11	75272428	75272592	165	*	X05581	871	75273101	75283849	10749	+	508	upstream	508	SERPINH1
chr11	75272908	75273342	435	*	X05582	871	75273101	75283849	10749	+	0	overlapStart	0	SERPINH1
chr11	75480636	75480755	120	*	X05589	283214	75469500	75479692	10193	-	943	upstream	943	LOC283214
chr11	75525857	75525961	105	*	X05590	7405	75526212	75855282	329071	+	250	upstream	250	UVRAG
chr11	75526388	75526477	90	*	X05591	7405	75526212	75855282	329071	+	0	inside	175	UVRAG
chr11	76091527	76091631	105	*	X05602	5612	76061004	76091880	30877	-	0	inside	248	THAP12
chr11	76091974	76092171	198	*	X05603	5612	76061004	76091880	30877	-	93	upstream	93	THAP12
chr11	76381994	76382079	86	*	X05608	2615	76368568	76381791	13224	-	202	upstream	202	LRRC32
chr11	76433168	76433272	105	*	X05609	390226	76391210	76432833	41624	-	334	upstream	334	GUCY2EP
chr11	76492698	76492832	135	*	X05611	25987	76493357	76509198	15842	+	524	upstream	524	TSKU
chr11	76571488	76571607	120	*	X05617	55331	76571917	76734850	162934	+	309	upstream	309	ACER3
chr11	76777160	76777204	45	*	X05619	726	76777992	76837198	59207	+	787	upstream	787	CAPN5
chr11	76777549	76777638	90	*	X05620	726	76777992	76837198	59207	+	353	upstream	353	CAPN5
chr11	76778270	76778389	120	*	X05621	726	76777992	76837198	59207	+	0	inside	277	CAPN5
chr11	77184745	77184894	150	*	X05628	5058	77033060	77185108	152049	-	0	inside	213	PAK1
chr11	77184955	77185246	292	*	X05629	5058	77033060	77185108	152049	-	0	overlapStart	0	PAK1
chr11	77185701	77185790	90	*	X05630	5058	77033060	77185108	152049	-	592	upstream	592	PAK1
chr11	77530593	77530697	105	*	X05631	28971	77532197	77629464	97268	+	1499	upstream	1499	AAMDC
chr11	77530784	77530903	120	*	X05632	28971	77532197	77629464	97268	+	1293	upstream	1293	AAMDC
chr11	77531144	77531263	120	*	X05633	28971	77532197	77629464	97268	+	933	upstream	933	AAMDC
chr11	77532074	77532238	165	*	X05634	28971	77532197	77629464	97268	+	0	overlapStart	0	AAMDC
chr11	77532074	77532238	165	*	X05634	51773	77377274	77531880	154607	-	193	upstream	193	RSF1
chr11	77532329	77532538	210	*	X05635	28971	77532197	77629464	97268	+	0	inside	131	AAMDC
chr11	77532329	77532538	210	*	X05635	51773	77377274	77531880	154607	-	448	upstream	448	RSF1
chr11	77532734	77532868	135	*	X05636	51773	77377274	77531880	154607	-	853	upstream	853	RSF1
chr11	77705737	77705856	120	*	X05637	92105	77589766	77705717	115952	-	19	upstream	19	INTS4
chr11	77705947	77705961	15	*	X05638	92105	77589766	77705717	115952	-	229	upstream	229	INTS4
chr11	77706000	77706141	142	*	X05639	92105	77589766	77705717	115952	-	282	upstream	282	INTS4
chr11	77790997	77791176	180	*	X05641	100532726	77726761	77791265	64505	-	0	inside	88	NDUFC2-KCTD14
chr11	77790997	77791176	180	*	X05641	4718	77779393	77791265	11873	-	0	inside	88	NDUFC2
chr11	77899142	77899456	315	*	X05642	57558	77899858	77925757	25900	+	401	upstream	401	USP35
chr11	77899142	77899456	315	*	X05642	283219	77882298	77899664	17367	-	0	inside	207	KCTD21
chr11	78128427	78128636	210	*	X05646	9846	77926336	78128868	202533	-	0	inside	231	GAB2
chr11	82781145	82781279	135	*	X05651	100506233	82783108	82784754	1647	+	1828	upstream	1828	RAB30-DT
chr11	82782550	82782654	105	*	X05652	100506233	82783108	82784754	1647	+	453	upstream	453	RAB30-DT
chr11	82782550	82782654	105	*	X05652	27314	82692478	82782884	90407	-	0	inside	229	RAB30
chr11	82868054	82868158	105	*	X05653	51585	82868137	82896835	28699	+	0	overlapStart	0	PCF11
chr11	85522104	85522388	285	*	X05662	54843	85405265	85522178	116914	-	0	overlapStart	0	SYTL2
chr11	85566105	85566196	92	*	X05663	220047	85566144	85631051	64908	+	0	overlapStart	0	CCDC83
chr11	86511456	86511590	135	*	X05673	11098	86511491	86663830	152340	+	0	overlapStart	0	PRSS23
chr11	86665568	86665897	330	*	X05674	100506368	86666663	86711989	45327	+	765	upstream	765	FZD4-DT
chr11	86666535	86666539	5	*	X05675	100506368	86666663	86711989	45327	+	123	upstream	123	FZD4-DT
chr11	86666535	86666539	5	*	X05675	8322	86656717	86666440	9724	-	94	upstream	94	FZD4
chr11	86666616	86666684	69	*	X05676	100506368	86666663	86711989	45327	+	0	overlapStart	0	FZD4-DT
chr11	86666616	86666684	69	*	X05676	8322	86656717	86666440	9724	-	175	upstream	175	FZD4
chr11	86667293	86667449	157	*	X05677	8322	86656717	86666440	9724	-	852	upstream	852	FZD4
chr11	87908644	87908667	24	*	X05680	23682	87846415	87908635	62221	-	8	upstream	8	RAB38
chr11	88070975	88071064	90	*	X05681	1075	88026760	88070941	44182	-	33	upstream	33	CTSC
chr11	88072250	88072267	18	*	X05682	1075	88026760	88070941	44182	-	1308	upstream	1308	CTSC
chr11	89956436	89956555	120	*	X05683	26973	89933597	89956532	22936	-	0	overlapStart	0	CHORDC1
chr11	92930829	92930903	75	*	X05694	120103	92880850	92931095	50246	-	0	inside	191	SLC36A4
chr11	93276291	93276410	120	*	X05697	56935	93211639	93276546	64908	-	0	inside	135	SMCO4
chr11	93517257	93517376	120	*	X05699	9440	93517405	93546496	29092	+	28	upstream	28	MED17
chr11	94227362	94227481	120	*	X05703	54851	94227153	94232744	5592	+	0	inside	208	ANKRD49
chr11	94227362	94227481	120	*	X05703	4361	94150469	94227040	76572	-	321	upstream	321	MRE11
chr11	94276299	94276333	35	*	X05704	143689	94277006	94354587	77582	+	672	upstream	672	PIWIL4
chr11	94276299	94276333	35	*	X05704	2526	94277017	94283064	6048	+	683	upstream	683	FUT4
chr11	94276919	94277053	135	*	X05705	143689	94277006	94354587	77582	+	0	overlapStart	0	PIWIL4
chr11	94276919	94277053	135	*	X05705	2526	94277017	94283064	6048	+	0	overlapStart	0	FUT4
chr11	94706170	94706304	135	*	X05709	55693	94706845	94732676	25832	+	540	upstream	540	KDM4D
chr11	95522412	95522561	150	*	X05714	9702	95523625	95565857	42233	+	1063	upstream	1063	CEP57
chr11	95522652	95522876	225	*	X05715	9702	95523625	95565857	42233	+	748	upstream	748	CEP57
chr11	95522652	95522876	225	*	X05715	143684	95502106	95522954	20849	-	0	inside	77	FAM76B
chr11	96076393	96076497	105	*	X05719	84441	95711440	96076344	364905	-	48	upstream	48	MAML2
chr11	96122839	96122943	105	*	X05720	8690	96123158	96126727	3570	+	214	upstream	214	JRKL
chr11	96122839	96122943	105	*	X05720	79780	96085929	96123083	37155	-	0	inside	139	CCDC82
chr11	98891546	98891695	150	*	X05722	53942	98891706	100229616	1337911	+	10	upstream	10	CNTN5
chr11	100557844	100558038	195	*	X05726	143872	100558407	100861656	303250	+	368	upstream	368	ARHGAP42
chr11	100998736	100998838	103	*	X05727	101054525	100999808	101069639	69832	+	969	upstream	969	PGR-AS1
chr11	100999921	101000040	120	*	X05728	101054525	100999808	101069639	69832	+	0	inside	112	PGR-AS1
chr11	101000502	101000621	120	*	X05729	5241	100900355	101000544	100190	-	0	overlapStart	0	PGR
chr11	102188426	102188530	105	*	X05737	330	102188181	102210135	21955	+	0	inside	244	BIRC3
chr11	102218109	102218243	135	*	X05738	329	102217913	102249401	31489	+	0	inside	195	BIRC2
chr11	102323558	102323632	75	*	X05741	114908	102267056	102323775	56720	-	0	inside	142	TMEM123
chr11	102323768	102323962	195	*	X05742	114908	102267056	102323775	56720	-	0	overlapStart	0	TMEM123
chr11	102324083	102324187	105	*	X05743	114908	102267056	102323775	56720	-	307	upstream	307	TMEM123
chr11	102980203	102980307	105	*	X05747	79659	102980160	103350591	370432	+	0	inside	42	DYNC2H1
chr11	105892902	105893036	135	*	X05753	84437	105878629	105892954	14326	-	0	overlapStart	0	MSANTD4
chr11	105947768	105947902	135	*	X05754	60496	105948292	105969419	21128	+	389	upstream	389	AASDHPPT
chr11	105948308	105948397	90	*	X05755	60496	105948292	105969419	21128	+	0	inside	15	AASDHPPT
chr11	105948308	105948397	90	*	X05755	143879	105921825	105948465	26641	-	0	inside	67	KBTBD3
chr11	106889145	106889309	165	*	X05757	2977	106544738	106889171	344434	-	0	overlapStart	0	GUCY1A2
chr11	107461172	107461206	35	*	X05758	55531	107461817	107537505	75689	+	610	upstream	610	ELMOD1
chr11	107461172	107461206	35	*	X05758	643923	107462471	107463949	1479	+	1264	upstream	1264	NA
chr11	107461421	107461645	225	*	X05759	55531	107461817	107537505	75689	+	171	upstream	171	ELMOD1
chr11	107461421	107461645	225	*	X05759	643923	107462471	107463949	1479	+	825	upstream	825	NA
chr11	107729888	107729992	105	*	X05761	54733	107661717	107729914	68198	-	0	overlapStart	0	SLC35F2
chr11	107799014	107799133	120	*	X05762	54734	107799277	107834208	34932	+	143	upstream	143	RAB39A
chr11	108091892	108091996	105	*	X05764	472	108093559	108239826	146268	+	1562	upstream	1562	ATM
chr11	108092792	108092896	105	*	X05765	472	108093559	108239826	146268	+	662	upstream	662	ATM
chr11	108093512	108093601	90	*	X05766	472	108093559	108239826	146268	+	0	overlapStart	0	ATM
chr11	108093512	108093601	90	*	X05766	4863	108028119	108093365	65247	-	146	upstream	146	NPAT
chr11	108369164	108369268	105	*	X05767	143888	108342833	108369159	26327	-	4	upstream	4	POGLUT3
chr11	108464470	108464649	180	*	X05769	23086	108376158	108464374	88217	-	95	upstream	95	EXPH5
chr11	109292786	109292977	192	*	X05770	399947	109292846	109299893	7048	+	0	overlapStart	0	C11orf87
chr11	109293008	109293097	90	*	X05771	399947	109292846	109299893	7048	+	0	inside	161	C11orf87
chr11	109963365	109963454	90	*	X05774	85463	109963926	110042566	78641	+	471	upstream	471	ZC3H12C
chr11	109963635	109963829	195	*	X05775	85463	109963926	110042566	78641	+	96	upstream	96	ZC3H12C
chr11	109964010	109964114	105	*	X05776	85463	109963926	110042566	78641	+	0	inside	83	ZC3H12C
chr11	109964160	109964369	210	*	X05777	85463	109963926	110042566	78641	+	0	inside	233	ZC3H12C
chr11	110167368	110167412	45	*	X05780	5962	110045605	110167437	121833	-	0	inside	24	RDX
chr11	111383145	111383164	20	*	X05788	407041	111383663	111383746	84	+	498	upstream	498	MIR34B
chr11	111383145	111383164	20	*	X05788	407042	111384164	111384240	77	+	999	upstream	999	MIR34C
chr11	111383145	111383164	20	*	X05788	54766	111338256	111383079	44824	-	65	upstream	65	BTG4
chr11	111383406	111383525	120	*	X05789	407041	111383663	111383746	84	+	137	upstream	137	MIR34B
chr11	111383406	111383525	120	*	X05789	407042	111384164	111384240	77	+	638	upstream	638	MIR34C
chr11	111383406	111383525	120	*	X05789	54766	111338256	111383079	44824	-	326	upstream	326	BTG4
chr11	111383406	111383525	120	*	X05789	399949	111385510	111407756	22247	+	1984	upstream	1984	HOATZ
chr11	111385187	111385280	94	*	X05790	399949	111385510	111407756	22247	+	229	upstream	229	HOATZ
chr11	111385416	111385550	135	*	X05791	399949	111385510	111407756	22247	+	0	overlapStart	0	HOATZ
chr11	111473000	111473119	120	*	X05796	23235	111473170	111597632	124463	+	50	upstream	50	SIK2
chr11	111637029	111637103	75	*	X05798	5519	111597632	111637169	39538	-	0	inside	65	PPP2R1B
chr11	111637126	111637170	45	*	X05799	5519	111597632	111637169	39538	-	0	overlapStart	0	PPP2R1B
chr11	111750829	111750830	2	*	X05800	79796	111652919	111750181	97263	-	647	upstream	647	ALG9
chr11	111750829	111750830	2	*	X05800	91893	111744780	111750181	5402	-	647	upstream	647	FDXACB1
chr11	111797852	111798073	222	*	X05801	85458	111797868	111893307	95440	+	0	overlapStart	0	DIXDC1
chr11	112046078	112046167	90	*	X05805	83875	112046208	112095422	49215	+	40	upstream	40	BCO2
chr11	113745977	113746141	165	*	X05819	57646	113668597	113746256	77660	-	0	inside	114	USP28
chr11	113746180	113746329	150	*	X05820	57646	113668597	113746256	77660	-	0	overlapStart	0	USP28
chr11	113930269	113930440	172	*	X05821	7704	113930431	114121397	190967	+	0	overlapStart	0	ZBTB16
chr11	114310008	114310127	120	*	X05835	25996	114310108	114321000	10893	+	0	overlapStart	0	REXO2
chr11	114310398	114310562	165	*	X05836	25996	114310108	114321000	10893	+	0	inside	289	REXO2
chr11	116643841	116643975	135	*	X05841	84811	116618886	116643714	24829	-	126	upstream	126	BUD13
chr11	116658361	116658525	165	*	X05842	8882	116649276	116658739	9464	-	0	inside	213	ZPR1
chr11	116968661	116968750	90	*	X05845	23387	116714118	116968993	254876	-	0	inside	242	SIK3
chr11	116969233	116969278	46	*	X05846	23387	116714118	116968993	254876	-	239	upstream	239	SIK3
chr11	117014175	117014294	120	*	X05847	5049	117015000	117048889	33890	+	705	upstream	705	PAFAH1B2
chr11	117014987	117015106	120	*	X05848	5049	117015000	117048889	33890	+	0	overlapStart	0	PAFAH1B2
chr11	117015150	117015284	135	*	X05849	5049	117015000	117048889	33890	+	0	inside	149	PAFAH1B2
chr11	117049678	117049797	120	*	X05851	51092	117049939	117068161	18223	+	141	upstream	141	SIDT2
chr11	117103537	117103686	150	*	X05852	257160	117103341	117156404	53064	+	0	inside	195	RNF214
chr11	117103537	117103686	150	*	X05852	9159	117075788	117102811	27024	-	725	upstream	725	PCSK7
chr11	117186788	117186892	105	*	X05853	23621	117156402	117186972	30571	-	0	inside	79	BACE1
chr11	117688146	117688280	135	*	X05856	57453	117298489	117688240	389752	-	0	overlapStart	0	DSCAML1
chr11	117747449	117747568	120	*	X05858	100533181	117690790	117747746	56957	-	0	inside	177	FXYD6-FXYD2
chr11	117857207	117857281	75	*	X05860	3587	117857106	117872199	15094	+	0	inside	100	IL10RA
chr11	118023514	118023648	135	*	X05865	6330	118004092	118023630	19539	-	0	overlapStart	0	SCN4B
chr11	118023713	118023787	75	*	X05866	6330	118004092	118023630	19539	-	82	upstream	82	SCN4B
chr11	118024163	118024193	31	*	X05867	6330	118004092	118023630	19539	-	532	upstream	532	SCN4B
chr11	118305828	118306142	315	*	X05871	4297	118307205	118397539	90335	+	1062	upstream	1062	KMT2A
chr11	118306818	118306847	30	*	X05872	4297	118307205	118397539	90335	+	357	upstream	357	KMT2A
chr11	118442991	118443095	105	*	X05878	372	118443102	118473747	30646	+	6	upstream	6	ARCN1
chr11	118661349	118661768	420	*	X05886	1656	118618473	118661972	43500	-	0	inside	203	DDX6
chr11	118662496	118663185	690	*	X05887	1656	118618473	118661972	43500	-	523	upstream	523	DDX6
chr11	118779953	118780099	147	*	X05889	100616376	118781417	118781496	80	+	1317	upstream	1317	MIR4492
chr11	118780310	118780429	120	*	X05890	100616376	118781417	118781496	80	+	987	upstream	987	MIR4492
chr11	118780748	118780909	162	*	X05891	100616376	118781417	118781496	80	+	507	upstream	507	MIR4492
chr11	118781225	118781344	120	*	X05892	100616376	118781417	118781496	80	+	72	upstream	72	MIR4492
chr11	118781225	118781344	120	*	X05892	283149	118766851	118781613	14763	-	0	inside	268	BCL9L
chr11	118781795	118781899	105	*	X05893	283149	118766851	118781613	14763	-	181	upstream	181	BCL9L
chr11	118782650	118782844	195	*	X05894	283149	118766851	118781613	14763	-	1036	upstream	1036	BCL9L
chr11	118887256	118887390	135	*	X05908	51399	118889241	118894385	5145	+	1850	upstream	1850	TRAPPC4
chr11	118889379	118889528	150	*	X05909	51399	118889241	118894385	5145	+	0	inside	137	TRAPPC4
chr11	118889379	118889528	150	*	X05909	100500840	118889654	118889722	69	+	125	upstream	125	NA
chr11	118889379	118889528	150	*	X05909	6230	118886422	118889057	2636	-	321	upstream	321	RPS25
chr11	118889709	118889858	150	*	X05910	100500840	118889654	118889722	69	+	0	overlapEnd	54	NA
chr11	118889709	118889858	150	*	X05910	6230	118886422	118889057	2636	-	651	upstream	651	RPS25
chr11	118890144	118890248	105	*	X05911	6230	118886422	118889057	2636	-	1086	upstream	1086	RPS25
chr11	118901431	118901550	120	*	X05913	2542	118895061	118901616	6556	-	0	inside	65	SLC37A4
chr11	118927516	118927815	300	*	X05915	10525	118914896	118927925	13030	-	0	inside	109	HYOU1
chr11	118972628	118972762	135	*	X05919	1798	118967213	118972852	5640	-	0	inside	89	DPAGT1
chr11	118972973	118973107	135	*	X05920	1798	118967213	118972852	5640	-	120	upstream	120	DPAGT1
chr11	118977728	118977847	120	*	X05921	9854	118978093	118987827	9735	+	245	upstream	245	C2CD2L
chr11	118978013	118978102	90	*	X05922	9854	118978093	118987827	9735	+	0	overlapStart	0	C2CD2L
chr11	118992064	118992213	150	*	X05924	25988	118992233	119005765	13533	+	19	upstream	19	HINFP
chr11	119019423	119019542	120	*	X05925	64137	119019750	119033374	13625	+	207	upstream	207	ABCG4
chr11	119076459	119076668	210	*	X05927	867	119076986	119178859	101874	+	317	upstream	317	CBL
chr11	119205324	119205458	135	*	X05931	79102	119205210	119208024	2815	+	0	inside	113	RNF26
chr11	119293968	119294192	225	*	X05942	7070	119288655	119294246	5592	-	0	inside	53	THY1
chr11	119294368	119294472	105	*	X05943	7070	119288655	119294246	5592	-	121	upstream	121	THY1
chr11	119599377	119599511	135	*	X05947	5818	119508808	119599435	90628	-	0	overlapStart	0	NECTIN1
chr11	119600247	119600366	120	*	X05948	5818	119508808	119599435	90628	-	811	upstream	811	NECTIN1
chr11	119600547	119600666	120	*	X05949	5818	119508808	119599435	90628	-	1111	upstream	1111	NECTIN1
chr11	120081402	120081536	135	*	X05957	220323	120081747	120100650	18904	+	210	upstream	210	OAF
chr11	120081702	120081746	45	*	X05958	220323	120081747	120100650	18904	+	0	upstream	0	OAF
chr11	120206792	120206851	60	*	X05963	23365	120207618	120360645	153028	+	766	upstream	766	ARHGEF12
chr11	120206957	120207046	90	*	X05964	23365	120207618	120360645	153028	+	571	upstream	571	ARHGEF12
chr11	120207535	120207624	90	*	X05965	23365	120207618	120360645	153028	+	0	overlapStart	0	ARHGEF12
chr11	120382139	120382177	39	*	X05969	2900	120382468	120856969	474502	+	290	upstream	290	GRIK4
chr11	121163521	121163655	135	*	X05975	6309	121163388	121184119	20732	+	0	inside	132	SC5D
chr11	122526601	122526705	105	*	X05981	84959	122526398	122685187	158790	+	0	inside	202	UBASH3B
